"","order_date","ship_date","ship_mode","customer_name","segment","country","city","state","postal_code","region","category","sub_category","product_name","sales","quantity","discount","profit","profit_ratio","days_to_ship","revenue"
"7361",2016-04-12,2016-04-14,"First Class","Jason Fortune-","Consumer","United States","Los Angeles","California",90036,"west","office supplies","paper","Xerox 206",19.44,3,0,9.3312,48,2,19.44
"7362",2016-04-12,2016-04-14,"First Class","Jason Fortune-","Consumer","United States","Los Angeles","California",90036,"west","furniture","chairs","Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,-19,2,155.4816
"7363",2016-04-12,2016-04-14,"First Class","Jason Fortune-","Consumer","United States","Los Angeles","California",90036,"west","office supplies","binders","Aluminum Screw Posts",36.624,3,0.2,13.734,38,2,29.2992
"7364",2016-11-28,2016-12-04,"Standard Class","David Smith","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","technology","phones","Wireless Extenders zBoost YX545 SOHO Signal Booster",340.182,3,0.4,-73.7061,-22,6,204.1092
"7365",2016-11-28,2016-12-04,"Standard Class","David Smith","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","office supplies","fasteners","Translucent Push Pins by OIC",12.672,8,0.2,2.6928,21,6,10.1376
"7366",2016-11-28,2016-12-04,"Standard Class","David Smith","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","office supplies","binders","GBC Plasticlear Binding Covers",6.888,2,0.7,-5.0512,-73,6,2.0664
"7367",2016-11-28,2016-12-04,"Standard Class","David Smith","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","office supplies","storage","Tennsco Commercial Shelving",32.544,2,0.2,-7.7292,-24,6,26.0352
"7368",2016-11-28,2016-12-04,"Standard Class","David Smith","Corporate","United States","Philadelphia","Pennsylvania",19140,"east","furniture","chairs","Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,-7,6,243.4614
"7369",2017-04-15,2017-04-17,"First Class","Bart Pistole","Corporate","United States","Miami","Florida",33180,"south","office supplies","binders","VariCap6 Expandable Binder",15.57,3,0.7,-11.937,-77,2,4.671
"7370",2015-03-09,2015-03-11,"Second Class","Toby Gnade","Consumer","United States","Raleigh","North Carolina",27604,"south","office supplies","labels","Avery 514",4.608,2,0.2,1.6704,36,2,3.6864
"7371",2014-10-28,2014-11-01,"Standard Class","Bill Tyler","Corporate","United States","Garden City","Kansas",67846,"central","technology","phones","Digium D40 VoIP phone",257.98,2,0,74.8142,29,4,257.98
"7372",2017-01-07,2017-01-09,"Second Class","Jamie Frazer","Consumer","United States","Long Beach","California",90805,"west","office supplies","storage","Eldon Fold 'N Roll Cart System",153.78,11,0,44.5962,29,2,153.78
"7373",2017-01-07,2017-01-09,"Second Class","Jamie Frazer","Consumer","United States","Long Beach","California",90805,"west","office supplies","storage","Tennsco Commercial Shelving",61.02,3,0,0.6102,1,2,61.02
"7374",2017-01-07,2017-01-09,"Second Class","Jamie Frazer","Consumer","United States","Long Beach","California",90805,"west","office supplies","supplies","Acme Galleria Hot Forged Steel Scissors with Colored Handles",110.11,7,0,31.9319,29,2,110.11
"7375",2017-01-07,2017-01-09,"Second Class","Jamie Frazer","Consumer","United States","Long Beach","California",90805,"west","office supplies","fasteners","Staples",7.89,1,0,3.5505,45,2,7.89
"7376",2017-08-13,2017-08-20,"Standard Class","Michael Kennedy","Corporate","United States","San Diego","California",92037,"west","office supplies","binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,32,7,28.8192
"7377",2017-11-02,2017-11-05,"First Class","Greg Guthrie","Corporate","United States","Bloomington","Illinois",61701,"central","office supplies","art","Stanley Bostitch Contemporary Electric Pencil Sharpeners",54.336,4,0.2,5.4336,10,3,43.4688
"7378",2014-09-19,2014-09-23,"Standard Class","Mike Caudle","Corporate","United States","Seattle","Washington",98115,"west","office supplies","storage","Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,27,4,92.52
"7379",2015-05-31,2015-05-31,"Same Day","Muhammed Lee","Consumer","United States","Fayetteville","North Carolina",28314,"south","office supplies","art","Newell 347",10.272,3,0.2,1.1556,11,0,8.2176
"7380",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","storage","Rogers Jumbo File, Granite",40.74,3,0,0.4074,1,5,40.74
"7381",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","labels","Avery 49",14.4,5,0,7.056,49,5,14.4
"7382",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","technology","phones","BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986,28,5,149.95
"7383",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","supplies","Elite 5"" Scissors",16.9,2,0,5.07,30,5,16.9
"7384",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","paper","Things To Do Today Pad",17.61,3,0,8.4528,48,5,17.61
"7385",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","appliances","Harmony Air Purifier",378,2,0,136.08,36,5,378
"7386",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,49,5,17.64
"7387",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","office supplies","storage","Fellowes Mobile File Cart, Black",373.08,6,0,100.7316,27,5,373.08
"7388",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","furniture","furnishings","Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,29,5,1336.44
"7389",2016-09-13,2016-09-18,"Standard Class","Alejandro Grove","Consumer","United States","Omaha","Nebraska",68104,"central","technology","phones","Mediabridge Sport Armband iPhone 5s",29.97,3,0,0.2997,1,5,29.97
"7390",2017-11-29,2017-12-03,"Standard Class","Ted Trevino","Consumer","United States","Chattanooga","Tennessee",37421,"south","furniture","chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,12,4,312.2944
"7391",2017-11-29,2017-12-03,"Standard Class","Ted Trevino","Consumer","United States","Chattanooga","Tennessee",37421,"south","furniture","furnishings","Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,19,4,81.216
"7392",2017-12-04,2017-12-07,"Second Class","Larry Tron","Consumer","United States","Fairfield","Ohio",45014,"east","office supplies","paper","IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,31,3,59.4816
"7393",2017-05-02,2017-05-06,"Standard Class","Dorothy Dickinson","Consumer","United States","Los Angeles","California",90049,"west","office supplies","paper","Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,45,4,15.7
"7394",2017-05-02,2017-05-06,"Standard Class","Dorothy Dickinson","Consumer","United States","Los Angeles","California",90049,"west","office supplies","art","Newell 34",59.52,3,0,15.4752,26,4,59.52
"7395",2017-05-02,2017-05-06,"Standard Class","Dorothy Dickinson","Consumer","United States","Los Angeles","California",90049,"west","office supplies","paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824,46,4,34.4
"7396",2016-12-25,2016-12-30,"Standard Class","Darren Budd","Corporate","United States","New York City","New York",10024,"east","furniture","tables","Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,-38,5,187.9056
"7397",2016-12-25,2016-12-30,"Standard Class","Darren Budd","Corporate","United States","New York City","New York",10024,"east","furniture","chairs","Hon 4070 Series Pagoda Round Back Stacking Chairs",866.646,3,0.1,173.3292,20,5,779.9814
"7398",2014-09-30,2014-09-30,"Same Day","Dario Medina","Corporate","United States","Fairfield","Ohio",45014,"east","office supplies","appliances","Eureka Sanitaire  Commercial Upright",795.408,6,0.2,59.6556,7,0,636.3264
"7399",2014-07-12,2014-07-15,"Second Class","Max Engle","Consumer","United States","Chicago","Illinois",60610,"central","office supplies","paper","Xerox 1949",35.856,9,0.2,12.9978,36,3,28.6848
"7400",2014-07-12,2014-07-15,"Second Class","Max Engle","Consumer","United States","Chicago","Illinois",60610,"central","technology","accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,14,3,19.072
"7401",2016-09-08,2016-09-13,"Standard Class","Toby Ritter","Consumer","United States","Seattle","Washington",98103,"west","furniture","furnishings","Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,34,5,43.13
"7402",2016-09-08,2016-09-13,"Standard Class","Toby Ritter","Consumer","United States","Seattle","Washington",98103,"west","office supplies","paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,46,5,30.87
"7403",2017-08-06,2017-08-10,"Standard Class","Shahid Hopkins","Consumer","United States","New York City","New York",10011,"east","office supplies","supplies","Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,30,4,70.12
"7404",2015-05-14,2015-05-19,"Standard Class","Claudia Bergmann","Corporate","United States","Camarillo","California",93010,"west","furniture","bookcases","Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,8,5,433.463875
"7405",2015-05-14,2015-05-19,"Standard Class","Claudia Bergmann","Corporate","United States","Camarillo","California",93010,"west","furniture","furnishings","Dana Halogen Swing-Arm Architect Lamp",122.91,3,0,34.4148,28,5,122.91
"7406",2015-05-14,2015-05-19,"Standard Class","Claudia Bergmann","Corporate","United States","Camarillo","California",93010,"west","furniture","chairs","Novimex Fabric Task Chair",97.568,2,0.2,-6.098,-6,5,78.0544
"7407",2015-05-14,2015-05-19,"Standard Class","Claudia Bergmann","Corporate","United States","Camarillo","California",93010,"west","furniture","chairs","Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,11,5,577.8816
"7408",2017-01-20,2017-01-21,"First Class","Maris LaWare","Consumer","United States","Chicago","Illinois",60653,"central","office supplies","labels","Avery File Folder Labels",11.52,5,0.2,4.176,36,1,9.216
"7409",2016-05-30,2016-06-06,"Standard Class","Jason Gross","Corporate","United States","Los Angeles","California",90032,"west","furniture","furnishings","36X48 HARDFLOOR CHAIRMAT",167.84,8,0,11.7488,7,7,167.84
"7410",2014-04-08,2014-04-12,"Standard Class","John Stevenson","Consumer","United States","Toledo","Ohio",43615,"east","furniture","tables","Riverside Furniture Stanwyck Manor Table Series",172.11,1,0.4,-94.6605,-55,4,103.266
"7411",2014-07-23,2014-07-24,"First Class","Alejandro Grove","Consumer","United States","New York City","New York",10011,"east","technology","accessories","Case Logic 2.4GHz Wireless Keyboard",99.98,2,0,7.9984,8,1,99.98
"7412",2017-05-30,2017-06-03,"Standard Class","Michael Granlund","Home Office","United States","Tigard","Oregon",97224,"west","technology","phones","LG G3",156.792,1,0.2,17.6391,11,4,125.4336
"7413",2017-05-30,2017-06-03,"Standard Class","Michael Granlund","Home Office","United States","Tigard","Oregon",97224,"west","technology","accessories","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",35.36,2,0.2,-3.094,-9,4,28.288
"7414",2017-05-30,2017-06-03,"Standard Class","Michael Granlund","Home Office","United States","Tigard","Oregon",97224,"west","furniture","furnishings","Tensor Brushed Steel Torchiere Floor Lamp",13.592,1,0.2,-0.3398,-2,4,10.8736
"7415",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","furniture","chairs","SAFCO Arco Folding Chair",386.68,2,0.3,-5.524,-1,2,270.676
"7416",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","technology","accessories","Kensington Expert Mouse Optical USB Trackball for PC or Mac",379.96,5,0.2,47.495,12,2,303.968
"7417",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","technology","phones","Polycom CX600 IP Phone VoIP phone",539.91,3,0.4,-116.9805,-22,2,323.946
"7418",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,34,2,32.992
"7419",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","binders","Ibico EB-19 Dual Function Manual Binding System",51.897,1,0.7,-41.5176,-80,2,15.5691
"7420",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","storage","SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,-25,2,442.048
"7421",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","binders","GBC VeloBind Cover Sets",23.16,5,0.7,-15.44,-67,2,6.948
"7422",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","office supplies","storage","Space Solutions Industrial Galvanized Steel Shelving.",126.08,2,0.2,-28.368,-22,2,100.864
"7423",2016-03-13,2016-03-15,"Second Class","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania",19134,"east","technology","machines","Okidata MB491 Multifunction Printer",449.1,3,0.7,-643.71,-143,2,134.73
"7424",2017-04-10,2017-04-14,"Standard Class","Bruce Stewart","Consumer","United States","Philadelphia","Pennsylvania",19143,"east","office supplies","appliances","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",195.104,4,0.2,21.9492,11,4,156.0832
"7425",2017-04-10,2017-04-14,"Standard Class","Bruce Stewart","Consumer","United States","Philadelphia","Pennsylvania",19143,"east","furniture","furnishings","Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,18,4,29.3376
"7426",2016-06-25,2016-06-27,"Second Class","Logan Currie","Consumer","United States","Houston","Texas",77070,"central","furniture","chairs","Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,-7,2,59.6722
"7427",2016-06-25,2016-06-27,"Second Class","Logan Currie","Consumer","United States","Houston","Texas",77070,"central","furniture","furnishings","Eldon Executive Woodline II Cherry Finish Desk Accessories",32.712,2,0.6,-26.1696,-80,2,13.0848
"7428",2014-03-17,2014-03-21,"Standard Class","Mark Haberlin","Corporate","United States","Jackson","Mississippi",39212,"south","office supplies","binders","Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721,47,4,11.43
"7429",2014-03-17,2014-03-21,"Standard Class","Mark Haberlin","Corporate","United States","Jackson","Mississippi",39212,"south","office supplies","binders","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156,49,4,30.44
"7430",2014-03-17,2014-03-21,"Standard Class","Mark Haberlin","Corporate","United States","Jackson","Mississippi",39212,"south","office supplies","paper","Xerox 1957",12.96,2,0,6.3504,49,4,12.96
"7431",2014-03-17,2014-03-21,"Standard Class","Mark Haberlin","Corporate","United States","Jackson","Mississippi",39212,"south","office supplies","paper","EcoTones Memo Sheets",16,4,0,7.68,48,4,16
